cand_id,name,age,party_id,spl_attribute_id
cand506,"Randhir Kumar Tiwari",31,ASDHP,506
cand507,"Rajiv Ranjan",44,JDR,507
cand508,"Ramchandra Sah",69,RJBP,508
cand509,"Vinay Kumar Sriwastava",38,RSPSR,509
cand510,"Shatrughna Tiwari",59,BJKVP,510
cand511,"Shekh Seraj",25,AKBHAD,511
cand512,"Shobha Devi",42,SSD,512
cand513,"Sachin Paswan",34,RAHIS,513
cand514,"Satyam Yadav",30,BNDL,514
cand515,"Md. Ajmer Alam",35,IND,515
cand516,"Aniket Ranjan",28,IND,516
cand517,"Pradeep Singh",39,IND,517
cand518,"Manoj Tiwari",39,IND,518
cand519,"Muneshwar Tiwari",50,IND,519
cand520,"Shakti Kumar",27,IND,520
cand521,"Mukesh Kumar Jha",30,BSP,521
cand522,"RAMA DEVI",69,BJP,522
cand523,"Shamim Alam",51,NCP,523
cand524,"SYED FAISAL ALI",52,RJD,524
cand525,"Anil Kumar",47,JANADIP,525
cand526,"Anand Kumar Maurya",36,BJAZP,526
cand527,"UPENDRA SAHANI",46,RJBP,527
cand528,"Jagdish Prasad",41,BJKVP,528
cand529,"Devendra Prasad Singh",50,AIFB,529
cand530,"Nabi Hussain",54,BHAPRAP,530
cand531,"PRABHU NARAYAN",47,SHS,531
cand532,"SHYAM KUMAR",38,RAHIS,532
cand533,"Anil Kumar Tiwari",51,IND,533
cand534,"Abul Kalam Khan",44,IND,534
cand535,"Kedar Nath Prasad",73,IND,535
cand536,"Raj Kumar Parsad",44,IND,536
cand537,"Ram Dayal Prasad",67,IND,537
cand538,"Vijay Nandan Paswan",31,IND,538
cand539,"Arjun Ray",47,RJD,539
cand540,"Jasem Ahamad",41,BSP,540
cand541,"Sunil Kumar Pintu",58,JD(U),541
cand542,"Braj Kishor",58,AIFB,542
cand543,"Mohan Sah",61,KPOI,543
cand544,"Raghunath Kumar",47,AAAP,544
cand545,"Ravindra Kumar Chandra urf Dr. Raja Babu",35,BMTRP,545
cand546,"Raj Kishore Prasad",52,PBI,546
cand547,"Surendra Kumar",45,BJKVP,547
cand548,"Amit Chaudhary urf Madhav Chaudhary",42,IND,548
cand549,"Chandrika Prasad",44,IND,549
cand550,"Dr. Junaid Khan",31,IND,550
cand551,"Thakur Chandan Kumar Singh",34,IND,551
cand552,"Dharmendra Kumar",33,IND,552
cand553,"Nand Kishore Gupta",47,IND,553
cand554,"Mahesh Nandan Singh",55,IND,554
cand555,"Ramesh Kumar Mishra",48,IND,555
cand556,"Lalbabu Paswan",55,IND,556
cand557,"Vinod Sah",48,IND,557
cand558,"Shashi Kumar Singh",70,IND,558
cand559,"ASHOK KUMAR YADAV",49,BJP,559
cand560,"ANAND KUMAR JHA",39,AKBMP,560
cand561,"MD. KHALIQUE ANSARI",26,PSPL,561
cand562,"DHANESHWAR MAHTO",43,BMTRP,562
cand563,"BADRI KUMAR PURBEY",46,VSIP,563
cand564,"RANJIT KUMAR",29,BMUP,564
cand565,"RAM SWARUP BHARTI",63,VPI,565
cand566,"REKHA RANJAN YADAV",30,RPI(A),566
cand567,"SATISH CHANDRA JHA",51,PUJP,567
cand568,"SUBHASH CHANDRA JHA",50,RJBP,568
cand569,"ANIL KUMAR SAH",35,IND,569
cand570,"ABUBAKAR RAHMANI",30,IND,570
cand571,"ABHIJIT KUMAR SINGH",58,IND,571
cand572,"RAJU KUMAR RAJ",54,IND,572
cand573,"VIDYA SAGAR MANDAL",36,IND,573
cand574,"DR. SHAKEEL AHMAD",63,IND,574
cand575,"HEMA JHA",57,IND,575
cand576,"GULAB YADAV",51,RJD,576
cand577,"Raj Kumar Singh",63,BSP,577
cand578,"Ramprit Mandal",63,JD(U),578
cand579,"Ganga Prasad Yadav",36,PPID,579
cand580,"Chhedi Ram",40,BMTRP,580
cand581,"Devendra Prasad Yadav",65,SJDD,581
cand582,"Prabhat Prasad",65,SBSP,582
cand583,"Ratneshwar Jha",55,AMIP,583
cand584,"Ramanand Thakur",48,SHS,584
cand585,"Ramesh kumar Kamat",32,AAM,585
cand586,"Lakshman Prasad Yadav",34,RPI(A),586
cand587,"Surendra Prasad Suman",51,AIFB,587
cand588,"Om Prakash Poddar",45,IND,588
cand589,"Ganpati Jha",53,IND,589
cand590,"Bablu Gupta",34,IND,590
cand591,"Bipeen Kumar Singhwait",29,IND,591
cand592,"Sanjay Bhartia",31,IND,592
cand593,"Kiran Devi",32,BSP,593
cand594,"Dileshwar Kamait",73,JD(U),594
cand595,"Ranjeet Ranjan",46,INC,595
cand596,"Md. Abul Kalam Azad",27,JHP,596
cand597,"Krishan dev Mandal",50,RVNP,597
cand598,"Dip Narayan Mandal",61,SHS,598
cand599,"Naveen Kumar Singh",39,BLND,599
cand600,"Pramod Kumar Nirala",48,VCSMP,600
cand601,"Bhim Kumar Gupta",41,JKNPP,601
cand602,"Sanjay Sardar",40,LSD,602
cand603,"Sanjeet Kumar Choudhary",41,AJPR,603
cand604,"Satya Narayan Mehta",59,JANADIP,604
cand605,"Md. Afroj Alam",29,IND,605
cand606,"Anand Pathak",32,IND,606
cand607,"Dinesh Prasad Yadav",52,IND,607
cand608,"Binod Kumar Sahu",50,IND,608
cand609,"Rajesh Kumar S/O- Jawahar Lal Das",28,IND,609
cand610,"Rajesh Kumar S/O- Yugeshwar Sah",26,IND,610
cand611,"Sandip Kumar Singh",41,IND,611
cand612,"Sudhakar Jha",50,IND,612
cand613,"PRADEEP KUMAR SINGH",52,BJP,613
cand614,"RAM NRAYAN BHARTI",46,BSP,614
cand615,"SARFARAZ ALAM",50,RJD,615
cand616,"TARACHAND PASWAN",60,BMUP,616
cand617,"SUDAMA SINGH",54,BLND,617
cand618,"MD. MATIN",31,IND,618
cand619,"MD. MINHAZ ALAM",33,IND,619
cand620,"MUKESH SINGH",36,IND,620
cand621,"MD. MOBINUL HAQUE",46,IND,621
cand622,"RAMA NAND RISHIDEO",66,IND,622
cand623,"ABDUL WAHID KHAN",69,IND,623
cand624,"SHAHIN PRAVIN",28,IND,624
cand625,"Indra Deo Paswan",46,BSP,625
cand626,"Javed Akhter",53,AITC,626
cand627,"Dr. Mohammad Jawed",54,INC,627
cand628,"Syed Mahmood Ashraf",54,JD(U),628
cand629,"Akhtarul Iman",55,AIMIM,629
cand630,"Alimuddin Ansari",64,AAAP,630
cand631,"Pradip Kumar Singh",36,SHS,631
cand632,"Rajendra Paswan",59,BMUP,632
cand633,"Shukal Murmu",50,JMM,633
cand634,Azimuddin,75,IND,634
cand635,"Asad Alam",38,IND,635
cand636,"Chhote Lal Mahto",42,IND,636
cand637,"Rajesh Kumar Dubey",42,IND,637
cand638,Haserul,43,IND,638
cand639,"TARIQ ANWAR",68,INC,639
cand640,"DULAL CHANDRA GOSWAMI",51,JD(U),640
cand641,"MUHAMMAD SHAKUR",76,NCP,641
cand642,"SHIVNANDAN MANDAL",81,BSP,642
cand643,"ABDUR RAHMAN",56,PPID,643
cand644,"GANGA KEBAT",49,RJBP,644
cand645,"BASUKINATH SAH",30,BBC,645
cand646,"MARANG HANSDA",39,IND,646
cand647,"SAMIR KUMAR JHA",41,IND,647
cand648,"UDAY SINGH ALIAS PAPPU SINGH",66,INC,648
cand649,"JITENDRA URAB",49,BSP,649
cand650,"SANTOSH KUMAR",43,JD(U),650
cand651,"MANJU MURMU",46,JMM,651
cand652,"SANOJ KUMAR CHAUHAN",40,BLND,652
cand653,"MD. AKHTAR ALI",37,IND,653
cand654,"ANIRUDH MEHTA",54,IND,654
cand655,"ARJUN SINGH",46,IND,655
cand656,"ASHOK KUMAR SAH",64,IND,656
cand657,"ASHOK KUMAR SINGH",45,IND,657
cand658,"DR. MRITUNJAY KUMAR JHA",41,IND,658
cand659,"RAJIV KUMAR SINGH",30,IND,659
cand660,"RAJESH KUMAR",50,IND,660
cand661,"SHUBHASH KUMAR THAKUR",32,IND,661
cand662,"SHOBHA SOREN",28,IND,662
cand663,"SAGEER AHMAD",29,IND,663
cand664,"Dinesh Chandra Yadav",67,JD(U),664
cand665,"Sharad Yadav",71,RJD,665
cand666,"Anil Bharti",49,RVNP,666
cand667,Umashankar,34,BMUP,667
cand668,"Manoj Kumar Mandal",45,AAM,668
cand669,"Rajiv Kumar Yadav",30,BALP,669
cand670,"Rajesh Ranjan @ Pappu Yadav",51,JAPL,670
cand671,"Suresh Kumar Bharti",37,ASDHP,671
cand672,"Md. Arshad Husain",43,IND,672
cand673,"Jaykant Yadav",44,IND,673
cand674,"Rajo Sah",39,IND,674
cand675,"Vinay Kumar Mishra",39,IND,675
cand676,"Suman Kumar Jha",57,IND,676
cand677,"Abdul Bari Siddiqui",67,RJD,677
cand678,"Gopal Jee Thakur",49,BJP,678
cand679,"MD. MUKHTAR",64,BSP,679
cand680,"Saroj Kumar Chaudhary",42,MIMM,680
cand681,"Abdul Aziz",69,IND,681
cand682,"PANKAJ KUMAR SINGH",44,IND,682
cand683,"SANJAY PASWAN",45,IND,683
cand684,"SAGUNI RAY",58,IND,684
cand685,"Ajay Nishad",50,BJP,685
cand686,"Swarnlata Devi",47,BSP,686
cand687,"Anirudh Singh",62,AIFB,687
cand688,"Jauhar Azad",39,BMUP,688
cand689,"Devendra Rakesh",69,BJKVP,689
cand690,"Dharmendra Paswan",26,BMF,690
cand691,"Nandan Kumar",26,JP,691
cand692,"Nageshwar Prasad Singh",55,RRP,692
cand693,"Pankaj Kumar",41,AAHPTY,693
cand694,"Pradeep Kumar Singh",43,SHS,694
cand695,"Mohamad Idris",64,SUCI(C),695
cand696,"Raj Bhushan Choudhary",41,VSIP,696
cand697,"Renu Khari",57,JANADIP,697
cand698,"Shiv shakti Monu",34,BLND,698
cand699,"Shiva Bihari Singhania",49,BHNP,699
cand700,"Sukhdeo Prasad",70,VPI,700
cand701,"Sudhir Kumar Jha",40,YKP,701
cand702,"Surendra Ray",58,RAHIS,702
cand703,"Ajitansh Gaur",30,IND,703
cand704,"Mukesh Kumar",34,IND,704
cand705,"Ritesh Prasad",45,IND,705
cand706,"Suresh Kumar",49,IND,706
cand707,"Raghuvansh Prasad Singh",72,RJD,707
cand708,"Veena Devi (W/o Dinesh Prasad Singh)",48,LJP,708
cand709,"Shankar Mahto",46,BSP,709
cand710,"Amit Vikram",39,JTVP,710
cand711,"Dhanvanti Devi",32,LCD,711
cand712,"Naresh Ram",43,SUCI(C),712
cand713,"Balak Nath Sahani",49,RMGP,713
cand714,"Rameshwar Sah",38,RPP,714
cand715,"Reshami Devi",46,BJKVP,715
cand716,"Vidya Bhushan",49,SPAKP,716
cand717,"Satish Kumar Mishra",37,RJBP,717
cand718,"Sushma Kumari",42,GJNP,718
cand719,"Abhay Kumar Sharma",45,IND,719
cand720,"Arvind Kumar Singh",55,IND,720
cand721,"Abha Rai",26,IND,721
cand722,"Ismohamad alias Md. Munna",36,IND,722
cand723,"Pankaj Kumar",46,IND,723
cand724,"Rinkoo Devi",37,IND,724
cand725,"Laljee Kumar Rakesh",46,IND,725
cand726,"Beena Devi (W/o Ajit Kumar Ray)",34,IND,726
cand727,"Sudha Rani",29,IND,727
cand728,"Suresh Kumar Gupta",30,IND,728
cand729,"DR. ALOK KUMAR SUMAN",61,JD(U),729
cand730,"KUNAL KISHOR VIVEK",29,BSP,730
cand731,"SURENDRA RAM",41,RJD,731
cand732,"AJAY PASWAN",46,SHS,732
cand733,"OM PRAKASH MANJHI",37,JPJD,733
cand734,"ANIL KUMAR MANJHI",33,IND,734
cand735,"UMA SHANKAR KHARAWAR",64,IND,735
cand736,"GAYA RAM",66,IND,736
cand737,"DILIP KUMAR MANJHI",44,IND,737
cand738,"DINANATH MANJHI",40,IND,738
cand739,"RAM KUMAR MANJHI",39,IND,739
cand740,"SURENDRA RAM",46,IND,740
cand741,"SURAJ KUMAR",29,IND,741
cand742,"Kavita Singh",33,JD(U),742
cand743,"Balmiki Prasad Gupta",41,BSP,743
cand744,"Hena Shahab",46,RJD,744
cand745,"Amar Nath Yadav",54,CPI(ML)(L),745
cand746,"Narad Pandit",46,BSSPA,746
cand747,"Parmanand Gond",49,SWSP,747
cand748,"Bijay bahadur Singh",58,RSTSAHP,748
cand749,"Rohit Kumar Yadav",26,SANVP,749
cand750,Shabana,31,JPJD,750
cand751,"Sudhir Kuamr Singh",61,SHS,751
cand752,"Anil Kumar Verma",55,IND,752
cand753,"Abhishek Kumar Alias Rinku Ji",41,IND,753
cand754,"Amarjit Prasad",41,IND,754
cand755,"Upendra Kumar Giri",46,IND,755
cand756,"Jai Prakash Prasad Alias J.P.Bhai",38,IND,756
cand757,"Deva Kant Mishra Alias Munna Bhaiya",43,IND,757
cand758,"Madhuri Pandey",47,IND,758
cand759,"Sanjay Prajapatee",33,IND,759
cand760,"Satyendra Kushwaha",33,IND,760
cand761,"Anirudh Prasad alias Sadhu Yadav",51,BSP,761
cand762,"Janardan Singh Sigriwal",55,BJP,762
cand763,"Randhir Kumar Singh",36,RJD,763
cand764,"Aravind Kumar Sharma",55,BJKD,764
cand765,"Ali Azhar Ansari",60,MANJP,765
cand766,"Dr. Gopal Prasad",68,BNSKP,766
cand767,"Subash Singh",45,JGHTP,767
cand768,"Menka Raman",38,IND,768
cand769,"Rajendra kumar",46,IND,769
cand770,"Dr. Shree Bhagwan Singh",67,IND,770
cand771,"M.K. Singh Rathour",47,IND,771
cand772,"Chandrika Roy",61,RJD,772
cand773,"Rajiv Pratap Rudy",58,BJP,773
cand774,"Sheojee Ram",44,BSP,774
cand775,"Ishteyaque Ahmad",41,YKP,775
cand776,"Juned Khan",31,BHAIP,776
cand777,"Dharamveer Kumar",32,BLND,777
cand778,"Bhisham Kumar Ray",39,PMPT,778
cand779,"Raj Kishore Prasad",58,VCSMP,779
cand780,"Prabhat Kumar Giri",49,IND,780
cand781,"Raj Kumar Rai (Yadav)",42,IND,781
cand782,"Lalu Prasad Yadav",39,IND,782
cand783,"Shiv Brat Singh",53,IND,783
cand784,"UMESH DAS",47,BSP,784
cand785,"DASAI CHAUDHARY",67,NCP,785
cand786,"PASHU PATI KUMAR PARAS",66,LJP,786
cand787,"SHIV CHANDRA RAM",49,RJD,787
cand788,"KUMARI AASHIKI",30,SAAFP,788
cand789,"JIBAS PASWAN",45,SUCI(C),789
cand790,"BALENDRA DAS",47,JPJD,790
cand791,"RAJGIR PASWAN",41,BJKVP,791
cand792,"ARVIND PASWAN",33,IND,792
cand793,"RAJ KR. PASWAN",32,IND,793
cand794,"SHIWANI KANT",32,IND,794
cand795,"Ajay Kumar",49,CPIM,795
cand796,"Upendra Kushwaha",56,BLSP,796
cand797,"Navin Kumar",41,BSP,797
cand798,"Nityanand Rai",53,BJP,798
cand799,"Dr. Ajay Singh Almust",64,RSPSR,799
cand800,"Amrendra Kumar Yadav",46,PSPL,800
cand801,"A M Izharul Haque",43,SAAFP,801
cand802,"Kumar Gaurav",45,JPJD,802
cand803,"Jay Narayan Sah",64,BJKVP,803
cand804,"Manoj Kumar",37,JRVP,804
cand805,"Raj Kumar Chauhan",57,BLND,805
cand806,"Lalan Kumar Roy",25,BALP,806
cand807,"Allamaa Shiblee Nomanee Halami",51,IND,807
cand808,"Pranav Kumar",42,IND,808
cand809,"Mamta Kumari",31,IND,809
cand810,"MD. Anwar",42,IND,810
cand811,"Ramashray Thakur",30,IND,811
cand812,"Sudhir Kumar Ray",26,IND,812
cand813,"Dr. Ashok Kumar",64,INC,813
cand814,"Mantesh Kumar",40,BSP,814
cand815,"Ramchandra Paswan",58,LJP,815
cand816,"Asha Devi",25,AAM,816
cand817,"Pinku Paswan",30,YKP,817
cand818,"Ratan Bihari",26,JANADIP,818
cand819,"Raj Kumar Ram",51,BMF,819
cand820,"Lalo Paswan",51,VPI,820
cand821,"Vijay Kumar Ram",32,VCSMP,821
cand822,"Vidya Nand Ram",46,WAP,822
cand823,"Suraj Kumar Das",37,IND,823
cand824,"Kanhaiya Kumar",32,CPI,824
cand825,"Giriraj Singh",66,BJP,825
cand826,"Mo. Tanweer Hassan",59,RJD,826
cand827,"Umesh Patel",57,SSD,827
cand828,"Gaurav Kumar",29,BLRP,828
cand829,"Maksudan Paswan",57,BMUP,829
cand830,"Amar Kumar",31,IND,830
cand831,"Dhiraj Narain",78,IND,831
cand832,"Shambhu Kumar Singh",41,IND,832
cand833,Saurabh,27,IND,833
cand834,"Choudhary Mehboob Ali Kaiser",52,LJP,834
cand835,"Ramakant Chaudhari",44,BSP,835
cand836,"Upendra Sahani",47,RJBP,836
cand837,"Umesh Chandra Bharti",58,AMIP,837
cand838,"Tej Bahadur Singh",76,PSS,838
cand839,"Dhirendra Chaudhary",38,AAM,839
cand840,"Madhuvala Devi",51,AJPR,840
cand841,"Mukesh Sahani",40,VSIP,841
cand842,"Moni Kumar",35,BMUP,842
cand843,"Vinay Kumar Varun",48,JKIP,843
cand844,"Sandeep Kumar Saket",37,SHS,844
cand845,"Sunil Yadav",33,GJNP,845
cand846,"Kundan Kumar",27,IND,846
cand847,"Nagendra Singh Tyagi",44,IND,847
cand848,"Parmanand Singh",54,IND,848
cand849,"Priadarshi Dinkar",31,IND,849
cand850,"Bandan Kumar Singh",27,IND,850
cand851,"Shiv Narayan Singh",47,IND,851
cand852,"Shobha Devi",32,IND,852
cand853,"Sangram Kumar Sada",37,IND,853
cand854,"AJAY KUMAR MANDAL",41,JD(U),854
cand855,"MOHAMMAD ASHIQ IBRAHIMI",67,BSP,855
cand856,"SHAILESH KUMAR ALIAS VULO MANDAL",43,RJD,856
cand857,"DEEPAK KUMAR",39,SUCI(C),857
cand858,"SATYENDRA KUMAR",47,AAAP,858
cand859,"SUSHIL KUMAR DAS",68,BDLP,859
cand860,"ABHISHEK PRIYADARSHI",37,IND,860
cand861,NURULLAH,43,IND,861
cand862,"SUNIL KUMAR",53,IND,862
cand863,"GIRIDHARI YADAV",58,JD(U),863
cand864,"JAI PRAKASH NARAYAN YADAV",65,RJD,864
cand865,"MD RAFIQUE ALAM",50,BSP,865
cand866,"KAILASH PRASAD SINGH",54,PSPL,866
cand867,"NEELU DEVI",43,BDLP,867
cand868,"PHESAL ANSARI",26,BMF,868
cand869,"RAJKISHORE PRASAD ALIAS PAPPU YADAV",42,JMM,869
cand870,"AMARJEET KUMAR",34,IND,870
cand871,"UMAKANT YADAV",68,IND,871
cand872,"MP YADAV",50,IND,872
cand873,"NARESH YADAV",35,IND,873
cand874,"PAWAN THAKUR",42,IND,874
cand875,"PUTUL KUMARI",61,IND,875
cand876,"PRAMOD SINGH WELDONE",50,IND,876
cand877,"PRAVIN KUMAR JHA",46,IND,877
cand878,"MANOJ KUMAR SAH",44,IND,878
cand879,"MRITUNJAY ROY",38,IND,879
cand880,"MOHAMMAD MUKHTAR ALAM",32,IND,880
cand881,"SANJIV KUMAR KUNAL",25,IND,881
cand882,"SYED ALAMDAR HUSSAIN",43,IND,882
cand883,"KUMAR NAVNEET HIMANSHU",34,BSP,883
cand884,"NILAM DEVI",48,INC,884
cand885,"RAJIV RANJAN SINGH ALIAS LALAN SINGH",65,JD(U),885
cand886,"AJIT KUMAR",36,JMM,886
cand887,"ARVIND KUMAR SHARMA",53,RAHIS,887
cand888,"KRISHNA MURARI KUMAR",31,JANADIP,888
cand889,"PANCHANAND SINGH",51,JGHTP,889
cand890,"RAUSHAN KUMAR",31,PSPL,890
cand891,"VIKASH KUMAR ARYA",41,SUCI(C),891
cand892,"SANJAY KESARI",44,SHS,892
cand893,"SANTOSH KUMAR",32,BMUP,893
cand894,"SURYODAY PASWAN",45,SABP,894
cand895,"SONELAL KORA",41,BBC,895
cand896,"AMARJIT PATEL",38,IND,896
cand897,"UCHIT KUMAR",46,IND,897
cand898,"DINA SAW",50,IND,898
cand899,"PRANAY KUMAR",35,IND,899
cand900,"MAHESH RAM",33,IND,900
cand901,"DR. RAJESH KUMAR RATNAKAR",42,IND,901
cand902,"Kaushlendra Kumar",60,JD(U),902
cand903,"Shashi Kumar",33,BSP,903
cand904,"Shashi Kumar",50,NCP,904
cand905,"Anil Kumar",58,BJKD,905
cand906,"Ashok Kumar Azad",46,HAMS,906
cand907,"KUMAR HARI CHARAN SINGH YADAV",49,BMF,907
cand908,"Chiranjib Kumar",39,SHS,908
cand909,"Dilip Rawat",38,MANJP,909
cand910,"Dinanath Pandey",72,BIP,910
cand911,"Pawan Kumar Pandey",35,BLRP,911
cand912,"Purushotam Sharma",47,NJP,912
cand913,"Brahamdev Prasad",60,SSD,913
cand914,"Rajeev Ranjan Kumar",25,JANADIP,914
cand915,"Ram Charitra Prasad Singh",72,HND,915
cand916,"Ramchandra Prasad",76,SGUP,916
cand917,"Ramvilaf Paswan",61,RAHIS,917
cand918,"Rekha Kumari",34,PMPT,918
cand919,"Shankar Pandey",37,BNDL,919
cand920,"Sanjeet Kumar",38,JTVP,920
cand921,"Sampati Kumar",36,SBSP,921
cand922,"Sunil Ravidas",30,RPI,922
cand923,"Surendra Singh",62,BHAPRAP,923
cand924,"Sohavan Paswan",43,PMP,924
cand925,"Ashok Kumar",42,IND,925
cand926,"Usha Devi",63,IND,926
cand927,"Nita Devi",36,IND,927
cand928,"Punit Kumar",30,IND,928
cand929,"Mintu Kumar",31,IND,929
cand930,"Mohan Bind",41,IND,930
cand931,"Mohammad Surkhab Alam",37,IND,931
cand932,"Rajnish Kumar Paswan",40,IND,932
cand933,"Rakesh Paswan",33,IND,933
cand934,"Ramchandra Singh",45,IND,934
cand935,"Shailendra Chaudhari",41,IND,935
cand936,"Sudhir Kumar",37,IND,936
cand937,"RAVI SHANKAR PRASAD",64,BJP,937
cand938,"SHATRUGHAN SINHA",73,INC,938
cand939,"AKHILESH KUMAR",44,ASDHP,939
cand940,"ANAMIKA KUMARI",39,SUCI(C),940
cand941,"PRABHASH CHANDRA SHARMA",42,VCSMP,941
cand942,"BASANT SINGH",28,BJKD,942
cand943,"MAHBOOB ALAM ANSARI",60,BMF,943
cand944,"RAJESH KUMAR",38,JP,944
cand945,"RITA DEVI",39,VSIP,945
cand946,"SUMIT RANJAN SINHA",31,SHS,946
cand947,"AMIT KUMAR GUPTA",30,IND,947
cand948,"ARVIND KUMAR",39,IND,948
cand949,"ASHOK KUMAR GUPTA",67,IND,949
cand950,"KUMAR RAUNAK",37,IND,950
cand951,JAVED,46,IND,951
cand952,"NIMESH SHUKLA",41,IND,952
cand953,"RANI DEVI",35,IND,953
cand954,"VISHNU DEV",59,IND,954
cand955,"MD. KALIMULLAH",46,BSP,955
cand956,"MISHA BHARTI",42,RJD,956
cand957,"RAM KRIPAL YADAV",58,BJP,957
cand958,"INDU DEVI MISHRA",53,BJKD,958
cand959,"MD. TAUFIQUE AHMAD",36,VPI,959
cand960,"DURGESH NANDAN SINGH alias DURGESH YADAV",42,RJPD,960
cand961,Nagmani,40,SHS,961
cand962,"VINOD DAS",60,BBC,962
cand963,"BINDU DEVI",48,RJBP,963
cand964,"RAM NARAYAN MANJHI",56,SABP,964
cand965,"RAM NIRANJAN ROY",60,RACHEP,965
cand966,"RAM PRAVESH RAJAK",66,PPID,966
cand967,"LALITA RAY",35,BNDL,967
cand968,"WAKIL AHMAD",46,JP,968
cand969,"SHIV KUMAR SINGH",43,APKSP,969
cand970,"SHAILESH KUMAR",42,BHAMAP,970
cand971,"SATISH KUMAR",51,BMF,971
cand972,"SOHAN RAY",69,YKP,972
cand973,"JITENDRA BIND",46,IND,973
cand974,"PUPUL KUMAR SHARMA",29,IND,974
cand975,"BRAJESHWAR PRASAD SINGH",55,IND,975
cand976,"MANTU KUMAR",37,IND,976
cand977,"RAMESH KUMAR SHARMA",63,IND,977
cand978,"SURESH PASWAN",38,IND,978
cand979,"Manoj Yadav",38,BSP,979
cand980,"R. K. Singh",66,BJP,980
cand981,"Anil Kumar Singh",66,PSPL,981
cand982,"Krishna Paswan",48,BKVP,982
cand983,"Bharat Bhushan Pandey",45,ABJS,983
cand984,"Raj Giri Bhagat",70,SSD,984
cand985,"Raju Yadav",36,CPI(ML)(L),985
cand986,"Dr. Kumar Sheelbhadra",53,IND,986
cand987,"Ram Raj Singh",61,IND,987
cand988,"Lakshaman Kumar Ojha",48,IND,988
cand989,"Shiv das Singh",81,IND,989
cand990,"Ashwini Kumar Choubey",66,BJP,990
cand991,"Jagadanand Singh",75,RJD,991
cand992,"Sushil Kumar Singh",50,BSP,992
cand993,"Anil Kumar",46,JTVP,993
cand994,"Anil Kumar Rai",56,RDU,994
cand995,"Uday Narayan Rai @ Luddu Rajbhar",34,SBSP,995
cand996,"Dhanjit Singh @ Dhanjit Kumar",43,VPI,996
cand997,"Ravi Raj",40,PSPL,997
cand998,"Binod Kumar Bikrant",43,PPID,998
cand999,"Santosh Kumar Yadav",46,BMUP,999
cand1000,"Arvind Kumar Pandey @ Chote Baba",33,IND,1000
cand1001,"Jay Prakash Ram",26,IND,1001
cand1002,"Ranjit Singh @ Ranage",75,IND,1002
cand1003,"Rakesh Kumar Ray @ Guddu Ray",43,IND,1003
cand1004,"Ramchandra Singh Yadav",42,IND,1004
cand1005,"CHHEDI PASWAN",63,BJP,1005
cand1006,"MANOJ KUMAR",35,BSP,1006
cand1007,"MEIRA KUMAR",74,INC,1007
cand1008,"DHARMRAJ PASWAN",29,LJVM,1008
cand1009,"NIRMALA DEVI",36,PSPL,1009
cand1010,"VIDYA JYOTI",47,BMUP,1010
cand1011,"SATYA NARAYAN RAM",65,APOI,1011
cand1012,"ASHOK KUMAR PASWAN",27,IND,1012
cand1013,"ASHOK BAITHA",48,IND,1013
cand1014,"RAGHUNI RAM SHASTRI",70,IND,1014
cand1015,"RAJANIKANT CHOUDHARY",70,IND,1015
cand1016,"RAMEKBAL RAM",55,IND,1016
cand1017,"SATYA NARAYAN PASWAN",64,IND,1017
cand1018,"UPENDRA KUSHWAHA",56,BLSP,1018
cand1019,"MAHABALI SINGH",64,JD(U),1019
cand1020,"RAJ NARAYAN TIWARI",45,BSP,1020
cand1021,"ARIF ISAIN HUSAIN",38,JDR,1021
cand1022,"USHA SHARAN",59,SSD,1022
cand1023,"KAMLESH RAM (PRASAD)",42,SBSP,1023
cand1024,"GORAKH RAM",48,VPI,1024
cand1025,"GHANSHYAM TIWARI",39,SP,1025
cand1026,"JYOTI RASHMI",35,RSWD,1026
cand1027,"NAND KISHOR YADAV",50,SPL,1027
cand1028,"PRITHVI NATH PRASAD",51,ASDHP,1028
cand1029,"PRAKASH CHANDRA GOYAL",36,PPID,1029
cand1030,"PRADEEP CHOUHAN",42,BLND,1030
cand1031,"MANOJ SINGH KUSHVAHA",45,JPJD,1031
cand1032,"MAMTA PANDEY",43,RSPSR,1032
cand1033,"MOHAMMAD ATAHAR HUSAIN",48,ANC,1033
cand1034,"RAJA RAM SINGH",63,CPI(ML)(L),1034
cand1035,"RAMJEE SINGH KANTA",62,AHFBK,1035
cand1036,"SHASHIKANT SINGH",41,BMF,1036
cand1037,"ABHIRAM PRIYADARSHI",30,IND,1037
cand1038,"KUMAR SAURABH",39,IND,1038
cand1039,"DHARMENDRA SINGH",48,IND,1039
cand1040,"NEELAM KUMARI",53,IND,1040
cand1041,"PUNAM DEVI",39,IND,1041
cand1042,"RAM AYODHYA SINGH",47,IND,1042
cand1043,"RAMESHWAR SINGH",65,IND,1043
cand1044,"BASUDEO HAZARIKA",54,IND,1044
cand1045,"CHANDESHWAR PRASAD",68,JD(U),1045
cand1046,"NITYA NAND SINGH",38,BSP,1046
cand1047,"SURENDRA PRASAD YADAV",60,RJD,1047
cand1048,"ARBIND KUMAR",68,RAVP,1048
cand1049,"ARUN KUMAR",60,RSPSR,1049
cand1050,"AVINASH KUMAR",27,BBC,1050
cand1051,"UMA SHANKAR VERMA",40,SUCI(C),1051
cand1052,"KUNTI DEVI",54,CPI(ML)(L),1052
cand1053,"MEERA KUMARI YADAV",41,SSD,1053
