state,const_id,const_name,cand_id,cand_name,party_id,votes
"Madhya Pradesh",2306,tikamgarh,cand2624,"n.r. prajapati",ANRP,2360
"Madhya Pradesh",2306,tikamgarh,cand2627,"shriram nagar shikshak",SPAKP,2225
"Madhya Pradesh",2306,tikamgarh,cand2628,"jitendra banshkar",IND,2186
"Madhya Pradesh",2306,tikamgarh,cand2626,"surjeet chadar",BSCP,2100
"Madhya Pradesh",2306,tikamgarh,cand2622,"kamta prasad kori k.p.",PSPL,2068
"Madhya Pradesh",2306,tikamgarh,cand2623,"narayan das jatav",MPJVP,1831
"Madhya Pradesh",2322,ujjain,cand2888,"anil firojiya",BJP,791663
"Madhya Pradesh",2322,ujjain,cand2889,"babulal malviya",INC,426026
"Madhya Pradesh",2322,ujjain,cand2890,"satish parmar",BSP,10698
"Madhya Pradesh",2322,ujjain,cand2893,"ambaram parmar chandravanshi",IND,4877
"Madhya Pradesh",2322,ujjain,cand2896,"dr. sagar solanki",IND,3340
"Madhya Pradesh",2322,ujjain,cand2895,"banesingh parmar",IND,1799
"Madhya Pradesh",2322,ujjain,cand2891,"mahesh marmat",SHS,1533
"Madhya Pradesh",2322,ujjain,cand2894,"tilakraj ahirwar",IND,1438
"Madhya Pradesh",2322,ujjain,cand2892,"ramchandra parmar",BMUP,940
"Madhya Pradesh",2318,vidisha,cand2829,"ramakant bhargava",BJP,853022
"Madhya Pradesh",2318,vidisha,cand2830,"shailendra rameshchandra patel",INC,349938
"Madhya Pradesh",2318,vidisha,cand2828,"geetawali er. p.s. ahirwar",BSP,14409
"Madhya Pradesh",2318,vidisha,cand2840,"sudhir kumar",IND,5102
"Madhya Pradesh",2318,vidisha,cand2831,"madan lal bhadoriya",PRSP,4612
"Madhya Pradesh",2318,vidisha,cand2839,"shailendra patel",IND,3898
"Madhya Pradesh",2318,vidisha,cand2838,"vivek kumar",IND,2684
"Madhya Pradesh",2318,vidisha,cand2835,"devendra singh chouhan",IND,2634
"Madhya Pradesh",2318,vidisha,cand2837,"mahant pratap giri",IND,1260
"Madhya Pradesh",2318,vidisha,cand2836,"naveen jatav",IND,1187
"Madhya Pradesh",2318,vidisha,cand2834,"mohd. talat khan talat",IND,1086
"Madhya Pradesh",2318,vidisha,cand2832,"ramkrishna surywanshi",BMUP,1000
"Madhya Pradesh",2318,vidisha,cand2833,"anil malviya patrakar",IND,793
Maharashtra,2737,ahmednagar,cand3632,"dr. sujay radhakrishna vikhepatil",BJP,704660
Maharashtra,2737,ahmednagar,cand3633,"sangram arunkaka jagtap",NCP,423186
Maharashtra,2737,ahmednagar,cand3637,"sudhakar laxman avhad",VBA,31807
Maharashtra,2737,ahmednagar,cand3631,"wakale namdeo arjun",BSP,6692
Maharashtra,2737,ahmednagar,cand3645,"sainath bhausaheb ghorpade",IND,3986
Maharashtra,2737,ahmednagar,cand3647,"er. sanjiv babanrao bhor",IND,3838
Maharashtra,2737,ahmednagar,cand3648,"sandip laxman sakat",IND,3745
Maharashtra,2737,ahmednagar,cand3634,"kaliram bahiru popalghat",BNS,3192
Maharashtra,2737,ahmednagar,cand3646,"supekar dnyandeo narhari",IND,2767
Maharashtra,2737,ahmednagar,cand3636,"farukh ismail shaikh",BPSJP,2502
Maharashtra,2737,ahmednagar,cand3644,"shaikh aabid hussain mohammad hanif",IND,2488
Maharashtra,2737,ahmednagar,cand3649,"shridhar jakhuji darekar",IND,2349
Maharashtra,2737,ahmednagar,cand3638,"sanjay dagdu sawant",BMUP,1507
Maharashtra,2737,ahmednagar,cand3635,"dhiraj motilal batade",RTORP,1492
Maharashtra,2737,ahmednagar,cand3640,"kamal dashrath sawant",IND,1317
Maharashtra,2737,ahmednagar,cand3643,"ramnath gahininath golhar",IND,1268
Maharashtra,2737,ahmednagar,cand3642,"bhaskar fakira patole",IND,1242
Maharashtra,2737,ahmednagar,cand3641,"dattatray appa waghmode",IND,971
Maharashtra,2737,ahmednagar,cand3639,"appasaheb navnath palve",IND,716
Maharashtra,2706,akola,cand3051,"dhotre sanjay shamrao",BJP,554444
Maharashtra,2706,akola,cand3054,"ambedkar (adv) prakash yashwant",VBA,278848
Maharashtra,2706,akola,cand3052,"hidayatullah barakatullah patel",INC,254370
Maharashtra,2706,akola,cand3050,"bhai b.c.kamble",BSP,7780
Maharashtra,2706,akola,cand3055,"mrs. pravina laxmanrao bhatkar",BMUP,3583
Maharashtra,2706,akola,cand3053,"arun kankar wankhede",PPID,3048
Maharashtra,2706,akola,cand3060,"sachin ganpatlal sharma",IND,2577
Maharashtra,2706,akola,cand3059,"murlidhar lalsing pawar",IND,2141
Maharashtra,2706,akola,cand3056,"arun manohar thakare",IND,1540
Maharashtra,2706,akola,cand3057,"social worker gajanan onkar harne (anna)",IND,1278
Maharashtra,2706,akola,cand3058,"pravin chandrakant kaurpuriya",IND,965
Maharashtra,2707,amravati,cand3072,"navnit ravi rana",IND,510947
Maharashtra,2707,amravati,cand3061,"adsul anandrao vithoba",SHS,473996
Maharashtra,2707,amravati,cand3065,"gunwant deopare",VBA,65135
Maharashtra,2707,amravati,cand3062,"arun motiramji wankhade",BSP,12336
Maharashtra,2707,amravati,cand3081,"vijay yashwant vilhekar",IND,10565
Maharashtra,2707,amravati,cand3076,"minakshi someshwar kurwade",IND,6602
Maharashtra,2707,amravati,cand3071,"ambadas shamrao wankhade",IND,4754
Maharashtra,2707,amravati,cand3077,"raju bakshi jamnekar",IND,3556
Maharashtra,2707,amravati,cand3073,"pankaj liladhar meshram",IND,2355
Maharashtra,2707,amravati,cand3075,"pravin mahadeo sarode",IND,1736
Maharashtra,2707,amravati,cand3066,"narendra babulal kathane",RJANPTY,1654
Maharashtra,2707,amravati,cand3063,"athawale sanjay hiramanji",BAHUMP,1522
Maharashtra,2707,amravati,cand3069,"panchshila vijay mohod",BMUP,1499
Maharashtra,2707,amravati,cand3068,"nilesh anandrao patil",APOI,1229
Maharashtra,2707,amravati,cand3064,"gade vinod milind",ARP,1211
Maharashtra,2707,amravati,cand3074,"pramod laxman meshram",IND,1090
Maharashtra,2707,amravati,cand3070,"anil namdeorao jamnekar",IND,1088
Maharashtra,2707,amravati,cand3083,"shrikant ulhasrao raibole",IND,1007
Maharashtra,2707,amravati,cand3067,"nilima nitin bhatkar",PPID,991
Maharashtra,2707,amravati,cand3082,"vilas sheshrao thorat",IND,950
Maharashtra,2707,amravati,cand3078,"raju mahadeorao sonone",IND,901
Maharashtra,2707,amravati,cand3080,"rahulbhau laxmanrao mohod",IND,774
Maharashtra,2707,amravati,cand3084,"dnyaneshwar kashirao mankar",IND,676
Maharashtra,2707,amravati,cand3079,"raju shamraoji mankar",IND,489
Maharashtra,2719,aurangabad,cand3285,"imtiaz jaleel syed",AIMIM,389042
Maharashtra,2719,aurangabad,cand3280,"chandrakant khaire",SHS,384550
Maharashtra,2719,aurangabad,cand3300,"harshwardhandada raibhanji jadhav",IND,283798
Maharashtra,2719,aurangabad,cand3282,"zambad subhash manakchand",INC,91789
Maharashtra,2719,aurangabad,cand3294,"khan aejaz ahemad",IND,5043
Maharashtra,2719,aurangabad,cand3281,"jaya balu rajkundal",BSP,4821
Maharashtra,2719,aurangabad,cand3290,"mohsin sir nasim bhai",NNP,4590
Maharashtra,2719,aurangabad,cand3295,"jagan baburao salve",IND,3216
Maharashtra,2719,aurangabad,cand3289,"mohammad jaqeer abdul qadar",BHAPRAP,3198
Maharashtra,2719,aurangabad,cand3284,"arvind kisanrao kamble",BARESP,2779
Maharashtra,2719,aurangabad,cand3259,"sangita kalyanrao nirmal",IND,2214
Maharashtra,2719,aurangabad,cand3263,"uttam dhanu rathod",ALOP,2213
Maharashtra,2719,aurangabad,cand3291,"subhash kisanrao patil",MSHP,1878
Maharashtra,2719,aurangabad,cand3298,"shaikh khaja shaikh kasim kismatwala",IND,1869
Maharashtra,2719,aurangabad,cand3283,"agrawal kunjbihari jugalkishor",PSPL,1812
Maharashtra,2719,aurangabad,cand3301,"tribhuvan madhukar padmakar",IND,1732
Maharashtra,2719,aurangabad,cand3286,"dipali lalaji misal",BMUP,1666
Maharashtra,2719,aurangabad,cand3292,"habib gayas shaikh",ANC,1503
Maharashtra,2719,aurangabad,cand3293,"kurangal sanjay baburao",IND,1352
Maharashtra,2719,aurangabad,cand3288,"m. b. magare",PPID,1228
Maharashtra,2719,aurangabad,cand3287,"nadim rana",BAHUMP,1210
Maharashtra,2719,aurangabad,cand3297,"ravindra bhanudas kale",IND,922
Maharashtra,2719,aurangabad,cand3296,"fulare suresh asaram",IND,867
Maharashtra,2735,baramati,cand3592,"supriya sule",NCP,686714
Maharashtra,2735,baramati,cand3590,"kanchan rahul kool",BJP,530940
Maharashtra,2735,baramati,cand3594,"padalkar navanath",VBA,44134
Maharashtra,2735,baramati,cand3591,"adv.mangesh nilkanth vanshiv",BSP,6882
Maharashtra,2735,baramati,cand3605,"shivaji (nana) rambhau nandkhile",IND,4405
Maharashtra,2735,baramati,cand3597,"sanjay shinde",BMUP,4345
Maharashtra,2735,baramati,cand3593,"dashrath nana raut",BPSJP,3822
Maharashtra,2735,baramati,cand3606,"sureshdada baburao veer",IND,3284
Maharashtra,2735,baramati,cand3599,"ulhas(nanasaheb) mugutrao chormale",IND,1993
Maharashtra,2735,baramati,cand3601,"deepak shantaram watvisave",IND,1871
Maharashtra,2735,baramati,cand3603,"vijaynath ramachandra chandere",IND,1721
Maharashtra,2735,baramati,cand3604,"vishvanath sitaram gargade",IND,1158
Maharashtra,2735,baramati,cand3600,"adv.girish madan patil",IND,1087
Maharashtra,2735,baramati,cand3602,"dr. balasaheb arjun pol",IND,1003
Maharashtra,2735,baramati,cand3607,"hemant baburao kolekar patil",IND,951
Maharashtra,2735,baramati,cand3595,"yuvraj bhujbal",JANADIP,908
Maharashtra,2735,baramati,cand3598,"alankruta abhijeet awade-bichukale",IND,844
Maharashtra,2735,baramati,cand3596,"savita bhimrao kadale",HJP,798
Maharashtra,2739,beed,cand3670,"pritam gopinathrao munde",BJP,678175
Maharashtra,2739,beed,cand3671,"bajrang manohar sonwane",NCP,509807
Maharashtra,2739,beed,cand3676,"pro. vishnu jadhav",VBA,92139
Maharashtra,2739,beed,cand3685,"chavhan sampat ramsing",IND,16792
Maharashtra,2739,beed,cand3696,"mujib naimuddin inamdar",IND,6152
Maharashtra,2739,beed,cand3697,"rajeshkumar annasaheb bhadagale",IND,3897
Maharashtra,2739,beed,cand3686,"jagtap nilesh murlidhar",IND,3485
Maharashtra,2739,beed,cand3698,"vijay rangnath salve",IND,3457
Maharashtra,2739,beed,cand3672,"ashok bhagoji thorat",HBP,3351
Maharashtra,2739,beed,cand3674,"ganesh navnathrao karande",MAHKRS,2761
Maharashtra,2739,beed,cand3673,"kalyan bhanudas gurav",BPSJP,2086
Maharashtra,2739,beed,cand3702,"shaikh yashid shaikh tayyab",IND,2052
Maharashtra,2739,beed,cand3701,"shivaji narayanrao kavthekar",IND,1990
Maharashtra,2739,beed,cand3700,"adv. sharad bahinaji kamble",IND,1927
Maharashtra,2739,beed,cand3699,"veer shesherao chokhoba",IND,1715
Maharashtra,2739,beed,cand3677,"shinde chandraparkash ganpatrao",APOI,1582
Maharashtra,2739,beed,cand3681,"kalidas pandharinath apet",IND,1550
Maharashtra,2739,beed,cand3687,"jamir bashir shaikh",IND,1509
Maharashtra,2739,beed,cand3695,"bajarang digambar sonawane",IND,1379
Maharashtra,2739,beed,cand3683,"khan majahar habib",IND,1339
Maharashtra,2739,beed,cand3693,"patil yashashri pramod",IND,1334
Maharashtra,2739,beed,cand3703,"shaikh sadek shaikh ibrahim",IND,1323
Maharashtra,2739,beed,cand3675,"ramesh ramkisan gavhane",DSPVAD,1238
Maharashtra,2739,beed,cand3678,"sayyad mujammil sayyad jamil",SP,1225
Maharashtra,2739,beed,cand3684,"galeb khan jabbar khan pathan",IND,1209
Maharashtra,2739,beed,cand3682,"kolekar ganesh bhausaheb",IND,824
Maharashtra,2739,beed,cand3680,"anwar khan mirza khan",IND,788
Maharashtra,2739,beed,cand3688,"jubair munshi qureshi",IND,778
Maharashtra,2739,beed,cand3679,"sadek muniroddin shaikh",BARESP,677
Maharashtra,2739,beed,cand3692,"pathan sarfaraj khan mehtab khan",IND,633
Maharashtra,2739,beed,cand3691,"pathan musakhan yunus khan",IND,585
Maharashtra,2739,beed,cand3705,"sajan raees choudhari",IND,477
Maharashtra,2739,beed,cand3694,"pandit damodhar khande",IND,466
Maharashtra,2739,beed,cand3690,"nisar ahmed",IND,412
Maharashtra,2739,beed,cand3689,"tukaram vyankati chate",IND,399
Maharashtra,2739,beed,cand3704,"sayyad minhaj",IND,386
Maharashtra,2711,"bhandara - gondiya",cand3147,"sunil baburao mendhe",BJP,650243
Maharashtra,2711,"bhandara - gondiya",cand3145,"panchabudhe nana jairam",NCP,452849
Maharashtra,2711,"bhandara - gondiya",cand3146,"dr. vijaya rajesh nandurkar",BSP,52659
Maharashtra,2711,"bhandara - gondiya",cand3148,"k. n. nanhe",VBA,45842
Maharashtra,2711,"bhandara - gondiya",cand3155,"patle rajendra sahasram",IND,13145
Maharashtra,2711,"bhandara - gondiya",cand3158,"suhas anil funde",IND,6983
Maharashtra,2711,"bhandara - gondiya",cand3157,"sumit vijay pande",IND,3031
Maharashtra,2711,"bhandara - gondiya",cand3153,"adv. jaiswal virendrakumar kasturchand",IND,2699
Maharashtra,2711,"bhandara - gondiya",cand3154,"devidas santuji lanjewar",IND,1549
Maharashtra,2711,"bhandara - gondiya",cand3156,"dr. sunil sampat chawale",IND,1507
Maharashtra,2711,"bhandara - gondiya",cand3149,"b. d. borkar",PPID,1468
Maharashtra,2711,"bhandara - gondiya",cand3152,"gajbhiye pramod hiraman",IND,980
Maharashtra,2711,"bhandara - gondiya",cand3150,"maraskolhe bhojraj isulal",BSCP,905
Maharashtra,2711,"bhandara - gondiya",cand3151,"kalchuri nilesh paransingh",IND,547
Maharashtra,2723,bhiwandi,cand3340,"kapil moreshwar patil",BJP,523583
Maharashtra,2723,bhiwandi,cand3341,"taware suresh kashinath",INC,367254
Maharashtra,2723,bhiwandi,cand3343,"prof. (dr.) arun savant",VBA,51455
Maharashtra,2723,bhiwandi,cand3352,"nitesh raghunath jadhav",IND,20697
Maharashtra,2723,bhiwandi,cand3350,"deepak pandharinath khambekar",IND,3577
Maharashtra,2723,bhiwandi,cand3354,"suhas dhananjay bonde",IND,3385
Maharashtra,2723,bhiwandi,cand3342,"ansari mumtaz abdulsattar",BARESP,3240
Maharashtra,2723,bhiwandi,cand3353,"balaram vitthal mhatre",IND,2962
Maharashtra,2723,bhiwandi,cand3345,"dr. nooruddin nizam ansari",SP,2756
Maharashtra,2723,bhiwandi,cand3347,"sanjay ganapat wagh",BTP,2369
Maharashtra,2723,bhiwandi,cand3349,"kapil jayhind patil",IND,2058
Maharashtra,2723,bhiwandi,cand3351,"engineer navid betab",IND,1806
Maharashtra,2723,bhiwandi,cand3346,"feroz abdurrahim shaikh",JANADIP,1398
Maharashtra,2723,bhiwandi,cand3348,"kapil yashwant dhamane",IND,1335
Maharashtra,2723,bhiwandi,cand3344,"kishor rambhauji kinkar",BHAPRAP,900
Maharashtra,2705,buldhana,cand3039,"jadhav prataprao ganpatrao",SHS,521977
Maharashtra,2705,buldhana,cand3040,"dr. rajendra bhaskarrav shingne",NCP,388690
Maharashtra,2705,buldhana,cand3042,"siraskar baliram bhagwan",VBA,172627
Maharashtra,2705,buldhana,cand3038,"abdul hafeez abdul aziz",BSP,6565
Maharashtra,2705,buldhana,cand3041,"pratap pandharinath patil",BMUP,4307
Maharashtra,2705,buldhana,cand3045,"dinkar tukaram sambare",IND,4162
Maharashtra,2705,buldhana,cand3048,"bhai vikas prakash nandve",IND,4117
Maharashtra,2705,buldhana,cand3049,"vijay banwarilalji masani",IND,2976
Maharashtra,2705,buldhana,cand3046,"pravin shriram more",IND,2245
Maharashtra,2705,buldhana,cand3043,"ananta datta puri",IND,1895
Maharashtra,2705,buldhana,cand3047,"wamanrao ganpatrao akhare",IND,1853
Maharashtra,2705,buldhana,cand3044,"gajanan uttam shantabai",IND,1264
Maharashtra,2713,chandrapur,cand3165,"balubhau alias suresh narayan dhanorkar",INC,559507
Maharashtra,2713,chandrapur,cand3164,"ahir hansraj gangaram",BJP,514744
Maharashtra,2713,chandrapur,cand3171,"adv. rajendra shriramji mahadole",VBA,112079
Maharashtra,2713,chandrapur,cand3166,"sushil segoji wasnik",BSP,11810
Maharashtra,2713,chandrapur,cand3174,"namdo keshao kinake",IND,5639
Maharashtra,2713,chandrapur,cand3168,"nitesh anandrao dongre",APOI,4701
Maharashtra,2713,chandrapur,cand3176,"rajendra krishnarao hajare",IND,4505
Maharashtra,2713,chandrapur,cand3169,"madavi dashrath pandurang",BARESP,3103
Maharashtra,2713,chandrapur,cand3172,"shedmake namdeo manikrao",GGP,3071
Maharashtra,2713,chandrapur,cand3167,"dr. gautam ganpat nagrale",BMUP,2450
Maharashtra,2713,chandrapur,cand3175,"milind pralhad dahiwale",IND,2426
Maharashtra,2713,chandrapur,cand3170,"madhukar vitthal nistane",PBI,1589
Maharashtra,2713,chandrapur,cand3173,"arvind nanaji raut",IND,1473
Maharashtra,2702,dhule,cand2986,"bhamre subhash ramrao",BJP,613533
Maharashtra,2702,dhule,cand2985,"kunalbaba rohidas patil",INC,384290
Maharashtra,2702,dhule,cand2992,"nabi ahmad ahmad dulla",VBA,39449
Maharashtra,2702,dhule,cand2987,"anil anna",LKSGM,8418
Maharashtra,2702,dhule,cand2984,"aparanti sanjay yashwant",BSP,4645
Maharashtra,2702,dhule,cand3003,"dinesh punamchand koli",IND,3697
Maharashtra,2702,dhule,cand2999,"iqbal ahmed mohammed rafeeque",IND,3444
Maharashtra,2702,dhule,cand2994,"pandharinath chaitram more",BTP,3283
Maharashtra,2702,dhule,cand2997,"sitaram baga wagh",BARESP,2035
Maharashtra,2702,dhule,cand3008,"bhamare subash shankar",IND,1943
Maharashtra,2702,dhule,cand3002,"tadvi ayyub khan razzaque khan",IND,1912
Maharashtra,2702,dhule,cand2998,"irfan mo. isahak",IND,1883
Maharashtra,2702,dhule,cand3007,"pinjari salim kasam",IND,1786
Maharashtra,2702,dhule,cand3001,"chordiya dhiraj prakashchand",IND,1725
Maharashtra,2702,dhule,cand2988,"anil ramdas jadhaav",BALP,1271
Maharashtra,2702,dhule,cand3000,"qasmi kamal hashim mohammed azmi",IND,1191
Maharashtra,2702,dhule,cand3011,"dnyaneshwar baliram dhekale alias bapu",IND,1036
Maharashtra,2702,dhule,cand2996,"mevati hina yusufbhai",BKNP,895
Maharashtra,2702,dhule,cand3010,"mohammed rizwan mohammed akbar",IND,821
Maharashtra,2702,dhule,cand2995,"pinjari jainuddin husain",BAHUMP,789
Maharashtra,2702,dhule,cand2991,"dilip bhaidas patil",BMUP,761
Maharashtra,2702,dhule,cand2993,"nandkumar jagannath chavhan",RJNPTY,699
Maharashtra,2702,dhule,cand2989,"ansari mohammed ismail mohammed ibrahim",BMSM,620
Maharashtra,2702,dhule,cand3004,"deepak khandu amrutkar",IND,593
Maharashtra,2702,dhule,cand3009,"meraj bi husain khan",IND,533
Maharashtra,2702,dhule,cand3006,"nitin baburao khare",IND,507
Maharashtra,2702,dhule,cand3005,"nasim rauf baba khan",IND,410
Maharashtra,2702,dhule,cand2990,"taher sattar khatik",RASMARP,394
Maharashtra,2720,dindori,cand3305,"dr. bharati pravin pawar",BJP,567470
Maharashtra,2720,dindori,cand3304,"dhanraj haribhau mahale",NCP,368691
Maharashtra,2720,dindori,cand3303,"gavit jeeva pandu",CPIM,109570
Maharashtra,2720,dindori,cand3308,"bapu kelu barde",VBA,58847
Maharashtra,2720,dindori,cand3302,"ashok tryambak jadhav (sir)",BSP,7720
Maharashtra,2720,dindori,cand3306,"dadasaheb hiraman pawar",RASMARP,5754
Maharashtra,2720,dindori,cand3307,"barde dattu kashinath",BTP,5631
Maharashtra,2720,dindori,cand3309,"adv. bagul tikaram katthu",IND,4502
Maharashtra,2712,gadchiroli-chimur,cand3159,"ashok mahadeorao nete",BJP,519968
Maharashtra,2712,gadchiroli-chimur,cand3160,"dr. namdeo dalluji usendi",INC,442442
Maharashtra,2712,gadchiroli-chimur,cand3163,"dr. rameshkumar baburaoji gajbe",VBA,111468
Maharashtra,2712,gadchiroli-chimur,cand3161,"harichandra nagoji mangam",BSP,28104
Maharashtra,2712,gadchiroli-chimur,cand3162,"deorao monba nannaware",APOI,16117
Maharashtra,2748,hatkanangle,cand3823,"dhairyasheel sambhajirao mane",SHS,585776
Maharashtra,2748,hatkanangle,cand3828,"raju anna shetti",SWP,489737
Maharashtra,2748,hatkanangle,cand3824,"aslam badshahaji sayyad",VBA,123419
Maharashtra,2748,hatkanangle,cand3837,"sangramsinh jaysingrao gaikwad",IND,8695
Maharashtra,2748,hatkanangle,cand3827,"raju mujikrao shetty",BAHUMP,8103
Maharashtra,2748,hatkanangle,cand3836,"vijay bhagwan chougule",IND,5974
Maharashtra,2748,hatkanangle,cand3822,"ajay prakash kurane",BSP,4156
Maharashtra,2748,hatkanangle,cand3835,"mahadev jagannath jagadale",IND,3587
Maharashtra,2748,hatkanangle,cand3829,"anandrao vasantrao sarnaik (fouji bapu)",IND,3316
Maharashtra,2748,hatkanangle,cand3834,"patil raghunath ramchandra",IND,2820
Maharashtra,2748,hatkanangle,cand3830,"aitawade vidyasagar devappa",IND,1991
Maharashtra,2748,hatkanangle,cand3825,"prof. dr. prashant gangawane",BARESP,1744
Maharashtra,2748,hatkanangle,cand3831,"kamble vishwas ananda",IND,1408
Maharashtra,2748,hatkanangle,cand3832,"kishor rajaram panhalkar",IND,1184
Maharashtra,2748,hatkanangle,cand3826,"madan vajir sardar",BMUP,1181
Maharashtra,2748,hatkanangle,cand3833,"dr. nitin udal bhat",IND,1011
Maharashtra,2748,hatkanangle,cand3838,"sanjay ghanshyam agrawal",IND,1001
Maharashtra,2715,hingoli,cand3203,"hemant patil",SHS,586312
Maharashtra,2715,hingoli,cand3202,"wankhede subhashrao bapurao",INC,308456
Maharashtra,2715,hingoli,cand3208,"mohan fattusing rathod",VBA,174051
Maharashtra,2715,hingoli,cand3228,"sandesh ramchandra chavan",IND,23690
Maharashtra,2715,hingoli,cand3215,"jayavanta vishwambhar wanole",IND,8122
Maharashtra,2715,hingoli,cand3204,"altaf ahamad",IUML,6035
Maharashtra,2715,hingoli,cand3201,"dr. dhanve datta maroti",BSP,5550
Maharashtra,2715,hingoli,cand3207,"uttam maroti dhabe",AKHP,3907
Maharashtra,2715,hingoli,cand3219,"adv. marotrao kanhobarao hukke patil",IND,3618
Maharashtra,2715,hingoli,cand3206,"uttam bhagaji kamble",PRCP,3343
Maharashtra,2715,hingoli,cand3216,"devji gangaram asole",IND,3031
Maharashtra,2715,hingoli,cand3209,"varsha shivajirao devsarkar",BMUP,3011
Maharashtra,2715,hingoli,cand3211,"subhash parasram wankhede",BAHUMP,2375
Maharashtra,2715,hingoli,cand3218,"makbul ahemad abdul habib",IND,2077
Maharashtra,2715,hingoli,cand3214,"gajanan haribhau bhalerao",IND,1917
Maharashtra,2715,hingoli,cand3212,"a.kadir mastan sayed",IND,1847
Maharashtra,2715,hingoli,cand3213,"kamble trishala milind",IND,1661
Maharashtra,2715,hingoli,cand3217,"prakash vitthalrao ghunnar",IND,1654
Maharashtra,2715,hingoli,cand3227,"sandip bhau nikhate",IND,1584
Maharashtra,2715,hingoli,cand3205,"asadkhan mohammadkhan",BARESP,1431
Maharashtra,2715,hingoli,cand3224,"subhash vitthal wankhede",IND,1400
Maharashtra,2715,hingoli,cand3226,"patrakar p. sattar kha kasim kha",IND,1399
Maharashtra,2715,hingoli,cand3210,"subhash nagorao wankhede",HBP,1384
Maharashtra,2715,hingoli,cand3222,"subhash kashiba wankhede",IND,1300
Maharashtra,2715,hingoli,cand3225,"santosh maroti boinwad",IND,1283
Maharashtra,2715,hingoli,cand3220,"wasant kisan paikrao",IND,1025
Maharashtra,2715,hingoli,cand3223,"subhash maroti wankhede",IND,984
Maharashtra,2715,hingoli,cand3221,"sunil dasharath ingole",IND,827
Maharashtra,2703,jalgaon,cand3012,"unmesh bhaiyyasaheb patil",BJP,713874
Maharashtra,2703,jalgaon,cand3013,"gulabrao baburao deokar",NCP,302257
Maharashtra,2703,jalgaon,cand3016,"anjali ratnakar baviskar",VBA,37366
Maharashtra,2703,jalgaon,cand3020,"anant prabhakar mahajan",IND,6562
Maharashtra,2703,jalgaon,cand3014,"rahul narayan bansode",BSP,3428
Maharashtra,2703,jalgaon,cand3025,"sancheti rupesh parasmal",IND,3150
Maharashtra,2703,jalgaon,cand3021,"onkaraba chensing jadhav",IND,3144
Maharashtra,2703,jalgaon,cand3024,"subhash shivlal khairnar",IND,1629
Maharashtra,2703,jalgaon,cand3022,"mukesh rajesh kuril",IND,1383
Maharashtra,2703,jalgaon,cand3017,"sant shri baba mahahansaji maharaj patil ",HND,1295
Maharashtra,2703,jalgaon,cand3015,"ishwar dayaram more (maji sainik)",BMUP,1262
Maharashtra,2703,jalgaon,cand3023,"lalit (bunty) gaurishankar sharma",IND,1108
Maharashtra,2703,jalgaon,cand3019,"sharad gorakh bhamre (sutar)",RJSPS,817
Maharashtra,2703,jalgaon,cand3018,"mohan shankar birhade",RSP(S),670
Maharashtra,2718,jalna,cand3261,"danve raosaheb dadarao",BJP,698019
Maharashtra,2718,jalna,cand3260,"autade vilas keshavrao",INC,365204
Maharashtra,2718,jalna,cand3267,"dr. sharadchandra wankhede",VBA,77158
Maharashtra,2718,jalna,cand3262,"mahendra kachru sonwane",BSP,9068
Maharashtra,2718,jalna,cand3275,"ratan aasaram landge",IND,6170
Maharashtra,2718,jalna,cand3268,"adv. trimbak baburao jadhav",STBP,5299
Maharashtra,2718,jalna,cand3277,"shahadev mahadev palve",IND,4187
Maharashtra,2718,jalna,cand3276,"raju ashok gawali",IND,4081
Maharashtra,2718,jalna,cand3274,"adv. yogesh dattu gullapelli",IND,3485
Maharashtra,2718,jalna,cand3271,"arun chintaman chavhan",IND,2844
Maharashtra,2718,jalna,cand3273,"nade dnyaneshwar dagduji",IND,2679
Maharashtra,2718,jalna,cand3263,"uttam dhanu rathod",ALOP,2643
Maharashtra,2718,jalna,cand3266,"feroz ali",BMUP,2017
Maharashtra,2718,jalna,cand3272,"ahemad rahim shaikh",IND,1763
Maharashtra,2718,jalna,cand3270,"anita lalchand khandade (rajput)",IND,1745
Maharashtra,2718,jalna,cand3264,"ganesh shankar chandode",ABHS,1567
Maharashtra,2718,jalna,cand3269,"annasaheb devidasrao ugale",IND,1209
Maharashtra,2718,jalna,cand3278,"sapkal lilabai dharma",IND,1154
Maharashtra,2718,jalna,cand3279,"sirsath sham",IND,1148
Maharashtra,2718,jalna,cand3265,"pramod baburao kharat",BARESP,1062
Maharashtra,2724,kalyan,cand3357,"dr. shrikant eknath shinde",SHS,559723
Maharashtra,2724,kalyan,cand3355,"babaji balaram patil",NCP,215380
Maharashtra,2724,kalyan,cand3364,"sanjay hedaoo",VBA,65572
Maharashtra,2724,kalyan,cand3356,"ravindra (pintu) kene",BSP,9627
Maharashtra,2724,kalyan,cand3362,"salve vinod manohar",BKNP,3261
Maharashtra,2724,kalyan,cand3358,"gautam baburao waghchaure",BMUP,2662
Maharashtra,2724,kalyan,cand3370,"asmita pushkar puranik",IND,2512
Maharashtra,2724,kalyan,cand3373,"dinkar ranganath phalake",IND,1389
Maharashtra,2724,kalyan,cand3371,"chandrakant rambhaji mote",IND,1365
Maharashtra,2724,kalyan,cand3360,"munir ahmad ansari",IUML,1302
Maharashtra,2724,kalyan,cand3368,"ajayshyam ramlakhan morya",IND,1274
Maharashtra,2724,kalyan,cand3354,"suhas dhananjay bonde",IND,1187
